txn_id,txn_datetime,store_id,member_id,channel,payment_method,total_amount,discount_amount,campaign_id,is_return
T004498,2025-10-31T21:07:00,S06,M000741,store,credit_card,370,65,ANNIV2025,false
T004499,2025-10-31T14:39:00,S99,M000158,online,credit_card,621,109,ANNIV2025,false
T004500,2025-10-31T20:21:00,S99,M001081,online,cash,141,24,ANNIV2025,false
T004501,2025-10-31T20:20:00,S99,,online,cash,800,0,,false
T004502,2025-11-01T20:13:00,S01,M000858,store,credit_card,325,0,,false
T004503,2025-11-01T15:14:00,S01,M000896,store,mobile_payment,420,0,,false
T004504,2025-11-01T15:41:00,S01,M000581,store,line_pay,480,0,,false
T004505,2025-11-01T19:02:00,S01,M000522,store,credit_card,1150,0,,false
T004506,2025-11-01T15:33:00,S02,M000448,store,line_pay,860,0,,false
T004507,2025-11-01T20:02:00,S03,M000195,store,cash,140,0,,false
T004508,2025-11-01T12:30:00,S03,M000185,store,cash,165,0,,false
T004509,2025-11-01T12:57:00,S03,M000230,store,credit_card,70,0,,false
T004510,2025-11-01T11:41:00,S03,,store,line_pay,1553,27,,false
T004511,2025-11-01T15:49:00,S04,M000544,store,credit_card,1399,0,,false
T004512,2025-11-01T12:24:00,S04,M000414,store,cash,1459,0,,false
T004513,2025-11-01T17:46:00,S04,M000430,store,cash,915,0,,false
T004514,2025-11-01T20:15:00,S04,,store,line_pay,1104,0,,false
T004515,2025-11-01T15:01:00,S05,M000828,store,credit_card,390,0,,false
T004516,2025-11-01T20:32:00,S05,M000687,store,credit_card,180,0,,false
T004517,2025-11-01T17:47:00,S05,M000380,store,credit_card,-140,0,,true
T004518,2025-11-01T21:30:00,S99,M000067,online,mobile_payment,850,0,,false
T004519,2025-11-02T11:11:00,S01,,store,mobile_payment,2433,0,,false
T004520,2025-11-02T11:49:00,S02,M000805,store,line_pay,70,0,,false
T004521,2025-11-02T12:57:00,S02,,store,credit_card,2370,0,,false
T004522,2025-11-02T12:23:00,S03,M000610,store,credit_card,160,0,,false
T004523,2025-11-02T20:06:00,S03,M000358,store,cash,110,0,,false
T004524,2025-11-02T15:41:00,S03,M000677,store,line_pay,105,0,,false
T004525,2025-11-02T14:17:00,S04,M000983,store,line_pay,1474,0,,false
T004526,2025-11-02T17:32:00,S04,M001128,store,credit_card,1739,0,,false
T004527,2025/11/02 14:30,S04,M000299,store,credit_card,1379,0,,false
T004528,2025/11/02 11:58,S04,M001188,store,credit_card,895,0,,false
T004529,2025-11-02T17:44:00,S05,M000693,store,mobile_payment,380,0,,false
T004530,2025-11-02T11:03:00,S06,M000708,store,cash,175,0,,false
T004531,2025-11-03T19:50:00,S02,M001168,store,cash,100,0,,false
T004532,2025-11-03T18:28:00,S03,M000563,store,credit_card,35,0,,false
T004533,2025-11-03T15:29:00,S04,M000440,store,credit_card,800,0,,false
T004534,2025-11-03T19:49:00,S05,M000173,store,cash,385,0,,false
T004535,2025-11-03T11:45:00,S05,M000275,store,credit_card,240,0,,false
T004536,2025-11-03T15:44:00,S05,M000186,store,cash,390,0,,false
T004537,2025-11-03T18:44:00,S05,M000622,store,line_pay,295,0,,false
T004538,2025-11-03T15:55:00,S05,,store,line_pay,1545,0,,false
T004539,2025-11-03T17:50:00,S06,,store,cash,1684,0,,false
T004540,2025-11-04T12:03:00,S01,M000917,store,credit_card,1340,0,,false
T004541,2025-11-04T18:29:00,S01,M000850,store,cash,515,0,,false
T004542,2025-11-04T20:47:00,S03,M001052,store,cash,95,0,,false
T004543,2025-11-04T20:05:00,S03,M000903,store,cash,70,0,,false
T004544,2025-11-04T20:26:00,S03,M000057,store,line_pay,110,0,,false
T004545,2025-11-04T18:19:00,S03,M000887,store,cash,195,0,,false
T004546,2025-11-04T12:53:00,S03,M000823,store,line_pay,130,0,,false
T004547,2025-11-04T17:22:00,S05,M001082,store,line_pay,160,0,,false
T004548,2025-11-04T20:44:00,S05,M000357,store,cash,260,0,,false
T004549,2025-11-04T19:21:00,S05,M000628,store,cash,320,0,,false
T004550,2025-11-04T17:57:00,S06,M000594,store,cash,295,0,,false
T004551,2025-11-04T21:19:00,S06,,store,cash,1020,0,,false
T004552,2025-11-05T21:22:00,S01,M000835,store,line_pay,95,0,,false
T004553,2025-11-05T19:01:00,S01,M000836,store,credit_card,410,0,,false
T004554,2025-11-05T19:42:00,S01,M001105,store,credit_card,1369,31,,false
T004555,2025-11-05T19:15:00,S01,M000550,store,line_pay,-150,0,,true
T004556,2025-11-05T19:15:00,S02,M001039,store,line_pay,195,0,,false
T004557,2025-11-05T18:47:00,S02,M000375,store,credit_card,1020,0,,false
T004558,2025-11-05T21:20:00,S02,M000348,store,line_pay,1060,0,,false
T004559,2025/11/05 17:27,S03,M000089,store,mobile_payment,130,0,,false
T004560,2025-11-05T19:16:00,S03,M001054,store,cash,170,0,,false
T004561,2025-11-05T18:46:00,S04,M000975,store,credit_card,1359,0,,false
T004562,2025-11-05T18:28:00,S05,M000419,store,credit_card,390,0,,false
T004563,2025-11-05T15:53:00,S05,M000421,store,mobile_payment,1175,0,,false
T004564,2025-11-05T17:42:00,S05,M001042,store,credit_card,-110,0,,true
T004565,2025-11-05T12:35:00,S05,,store,cash,2847,0,,false
T004566,2025-11-05T12:21:00,S06,M000576,store,line_pay,175,0,,false
T004567,2025-11-05T21:26:00,S99,M000516,online,mobile_payment,1482,0,,false
T004568,2025-11-06T17:04:00,S01,M001073,store,credit_card,1455,0,,false
T004569,2025-11-06T12:48:00,S01,M000819,store,credit_card,1390,0,,false
T004570,2025-11-06T18:52:00,S01,,store,cash,2509,0,,false
T004571,2025-11-06T19:56:00,S02,M000363,store,line_pay,795,0,,false
T004572,2025-11-06T11:11:00,S03,M000011,store,line_pay,35,0,,false
T004573,2025-11-06T21:07:00,S03,M001023,store,cash,110,0,,false
T004574,2025-11-06T20:01:00,S03,M000937,store,cash,70,0,,false
T004575,2025-11-06T18:40:00,S03,M001160,store,cash,160,0,,false
T004576,2025-11-06T11:05:00,S04,M000070,store,cash,1170,0,,false
T004577,2025-11-06T12:32:00,S05,M000126,store,mobile_payment,440,0,,false
T004578,2025-11-06T20:49:00,S05,M000569,store,line_pay,1575,0,,false
T004579,2025-11-06T12:29:00,S06,M000886,store,cash,250,0,,false
T004580,2025-11-07T17:44:00,S01,M000963,store,credit_card,190,0,,false
T004581,2025-11-07T11:17:00,S01,M001007,store,credit_card,1340,0,,false
T004582,2025-11-07T19:03:00,S01,M000368,store,line_pay,415,0,,false
T004583,2025-11-07T18:42:00,S01,M000007,store,line_pay,415,0,,false
T004584,2025-11-07T18:20:00,S02,M000600,store,line_pay,430,0,,false
T004585,2025-11-07T20:10:00,S03,M000169,store,credit_card,130,0,,false
T004586,2025-11-07T19:22:00,S05,M000535,store,cash,265,0,,false
T004587,2025-11-07T18:25:00,S05,M000843,store,mobile_payment,780,0,,false
T004588,2025-11-07T12:13:00,S05,M000317,store,cash,485,0,,false
T004589,2025-11-07T20:14:00,S05,,store,credit_card,1007,52,,false
T004590,2025-11-07T19:49:00,S05,,store,cash,2528,0,,false
T004591,2025-11-07T12:26:00,S06,M000411,store,line_pay,860,0,,false
T004592,2025-11-07T18:31:00,S06,M000865,store,credit_card,1000,0,,false
T004593,2025-11-07T19:02:00,S06,,store,credit_card,1680,186,,false
T004594,2025/11/07 12:49,S99,M000665,online,mobile_payment,-300,0,,true
T004595,2025-11-08T14:51:00,S01,M000356,store,cash,110,0,,false
T004596,2025-11-08T20:13:00,S01,M000429,store,credit_card,355,0,,false
T004597,2025-11-08T12:45:00,S01,M001000,store,credit_card,400,0,,false
T004598,2025-11-08T15:35:00,S01,M000847,store,cash,1280,0,,false
T004599,2025-11-08T11:36:00,S01,,store,credit_card,2111,0,,false
T004600,2025-11-08T19:06:00,S01,,store,mobile_payment,1660,0,,false
T004601,2025-11-08T16:30:00,S03,M000728,store,cash,110,0,,false
T004602,2025-11-08T14:02:00,S03,M001157,store,cash,140,0,,false
T004603,2025-11-08T14:58:00,S03,M000295,store,line_pay,160,0,,false
T004604,2025-11-08T11:38:00,S03,M000168,store,cash,745,0,,false
T004605,2025-11-08T12:11:00,S05,M000312,store,credit_card,630,0,,false
T004606,2025-11-08T19:51:00,S05,M000312,store,line_pay,860,0,,false
T004607,2025-11-08T14:41:00,S06,M000171,store,line_pay,1525,0,,false
T004608,2025-11-08T20:02:00,S99,M000521,online,cash,130,0,,false
T004609,2025/11/08 22:37,S99,M000497,online,line_pay,770,0,,false
T004610,2025-11-08T09:55:00,S99,,online,credit_card,1929,0,,false
T004611,2025-11-09T20:47:00,S01,M000922,store,credit_card,-260,0,,true
T004612,2025-11-09T12:02:00,S01,,store,line_pay,1349,149,,false
T004613,2025-11-09T17:56:00,S02,M000998,store,mobile_payment,130,0,,false
T004614,2025/11/09 20:13,S02,M001010,store,line_pay,1480,0,,false
T004615,2025-11-09T14:47:00,S03,M000183,store,cash,95,0,,false
T004616,2025-11-09T20:07:00,S03,M000035,store,cash,165,0,,false
T004617,2025-11-09T20:43:00,S03,M000961,store,credit_card,160,0,,false
T004618,2025/11/09 20:43,S03,M000109,store,credit_card,130,0,,false
T004619,2025-11-09T17:02:00,S03,,store,line_pay,1970,0,,false
T004620,2025-11-09T12:16:00,S04,M001148,store,cash,1698,0,,false
T004621,2025-11-09T19:21:00,S04,,store,line_pay,4100,0,,false
T004622,2025-11-09T11:17:00,S05,M000131,store,mobile_payment,110,0,,false
T004623,2025-11-09T12:01:00,S05,M000894,store,cash,940,0,,false
T004624,2025-11-09T16:25:00,S05,M000340,store,cash,390,0,,false
T004625,2025-11-09T19:39:00,S05,M000371,store,mobile_payment,580,0,,false
T004626,2025-11-09T12:11:00,S06,M000188,store,line_pay,95,0,,false
T004627,2025-11-09T15:25:00,S06,M001043,store,line_pay,1150,0,,false
T004628,2025-11-09T14:36:00,S06,M001169,store,cash,-95,0,,true
T004629,2025-11-09T14:06:00,S06,,store,cash,1314,69,,false
T004630,2025-11-09T11:41:00,S06,,store,cash,299,0,,false
T004631,2025-11-09T21:16:00,S99,M000284,online,credit_card,390,0,,false
T004632,2025-11-10T17:03:00,S01,M000039,store,line_pay,415,0,,false
T004633,2025-11-10T20:15:00,S01,M000874,store,credit_card,1155,0,,false
T004634,2025-11-10T20:33:00,S01,M000200,store,line_pay,895,0,,false
T004635,2025-11-10T20:34:00,S01,,store,line_pay,1545,0,,false
T004636,2025-11-10T12:58:00,S02,,store,credit_card,3531,0,,false
T004637,2025/11/10 20:13,S03,M001106,store,credit_card,160,0,,false
T004638,2025-11-10T19:33:00,S03,M000748,store,credit_card,70,0,,false
T004639,2025-11-10T19:28:00,S03,,store,credit_card,2393,0,,false
T004640,2025-11-10T20:00:00,S04,M000288,store,cash,1319,0,,false
T004641,2025-11-10T18:03:00,S05,M001179,store,credit_card,95,0,,false
T004642,2025-11-10T19:33:00,S05,M000129,store,credit_card,145,0,,false
T004643,2025-11-10T19:14:00,S05,M000136,store,credit_card,95,0,,false
T004644,2025-11-10T19:52:00,S05,M000313,store,credit_card,860,0,,false
T004645,2025-11-10T12:51:00,S05,,store,credit_card,1075,30,,false
T004646,2025-11-10T19:23:00,S06,M001166,store,credit_card,480,0,,false
T004647,2025-11-10T11:25:00,S06,M000461,store,credit_card,-110,0,,true
T004648,2025-11-10T14:39:00,S99,M000632,online,cash,1180,0,,false
T004649,2025-11-11T18:00:00,S02,M000218,store,cash,130,0,,false
T004650,2025-11-11T17:31:00,S02,M000093,store,credit_card,600,0,,false
T004651,2025-11-11T20:34:00,S02,,store,credit_card,1489,78,,false
T004652,2025-11-11T11:17:00,S03,M000279,store,credit_card,70,0,,false
T004653,2025-11-11T18:05:00,S03,M000108,store,cash,130,0,,false
T004654,2025-11-11T17:58:00,S03,M001098,store,cash,35,0,,false
T004655,2025-11-11T20:24:00,S04,M000782,store,line_pay,195,0,,false
T004656,2025-11-11T18:15:00,S04,M000030,store,line_pay,1734,0,,false
T004657,2025/11/11 15:13,S04,M000147,store,cash,1139,0,,false
T004658,2025-11-11T18:21:00,S04,,store,cash,1614,43,,false
T004659,2025-11-11T20:35:00,S05,M000943,store,mobile_payment,270,0,,false
T004660,2025/11/11 12:30,S05,M000671,store,credit_card,260,0,,false
T004661,2025-11-11T19:27:00,S05,M001143,store,mobile_payment,860,0,,false
T004662,2025-11-11T21:54:00,S05,M001075,store,line_pay,420,0,,false
T004663,2025-11-12T12:57:00,S01,M000789,store,credit_card,420,0,,false
T004664,2025-11-12T15:37:00,S02,M000517,store,cash,130,0,,false
T004665,2025-11-12T15:25:00,S03,M000100,store,mobile_payment,105,0,,false
T004666,2025-11-12T18:21:00,S03,M001032,store,cash,160,0,,false
T004667,2025-11-12T19:28:00,S03,M000598,store,mobile_payment,105,0,,false
T004668,2025/11/12 21:43,S04,M000893,store,cash,1540,0,,false
T004669,2025-11-12T20:42:00,S04,,store,credit_card,2348,0,,false
T004670,2025-11-12T15:09:00,S04,,store,cash,2505,0,,false
T004671,2025-11-12T15:38:00,S05,M001109,store,line_pay,310,0,,false
T004672,2025-11-12T18:36:00,S06,M001169,store,cash,345,0,,false
T004673,2025-11-12T14:24:00,S99,M000416,online,cash,1130,0,,false
T004674,2025/11/13 18:37,S01,M001018,store,cash,340,0,,false
T004675,2025-11-13T11:45:00,S01,M001105,store,line_pay,1177,102,,false
T004676,2025-11-13T12:18:00,S01,,store,cash,2853,0,,false
T004677,2025-11-13T18:12:00,S01,,store,cash,1734,0,,false
T004678,2025-11-13T20:06:00,S02,M000259,store,credit_card,130,0,,false
T004679,2025-11-13T18:51:00,S02,M000968,store,line_pay,130,0,,false
T004680,2025-11-13T15:19:00,S02,,store,line_pay,2440,0,,false
T004681,2025-11-13T18:30:00,S03,M000562,store,mobile_payment,70,0,,false
T004682,2025-11-13T12:41:00,S04,,store,line_pay,1360,25,,false
T004683,2025-11-13T20:05:00,S05,M001024,store,line_pay,350,0,,false
T004684,2025-11-13T20:18:00,S06,M000390,store,line_pay,105,0,,false
T004685,2025-11-14T17:31:00,S01,M000370,store,line_pay,65,0,,false
T004686,2025-11-14T11:21:00,S01,M000644,store,cash,360,0,,false
T004687,2025-11-14T19:52:00,S02,M001002,store,cash,1520,0,,false
T004688,2025-11-14T12:46:00,S02,M001048,store,credit_card,910,0,,false
T004689,2025-11-14T15:27:00,S02,M000965,store,credit_card,1520,0,,false
T004690,2025-11-14T21:04:00,S02,M001064,store,credit_card,525,0,,false
T004691,2025-11-14T20:49:00,S03,M000196,store,cash,110,0,,false
T004692,2025-11-14T11:11:00,S03,M000648,store,credit_card,105,0,,false
T004693,2025-11-14T21:54:00,S03,M000602,store,credit_card,135,0,,false
T004694,2025-11-14T20:42:00,S03,M000974,store,credit_card,145,0,,false
T004695,2025-11-14T19:07:00,S03,M000877,store,cash,105,0,,false
T004696,2025-11-14T18:49:00,S03,M000453,store,cash,165,0,,false
T004697,2025-11-14T12:20:00,S03,M000808,store,cash,1180,0,,false
T004698,2025-11-14T18:02:00,S03,M000601,store,cash,275,0,,false
T004699,2025-11-14T20:20:00,S04,M000360,store,credit_card,1170,0,,false
T004700,2025-11-14T19:22:00,S05,M000566,store,credit_card,285,0,,false
T004701,2025-11-14T12:54:00,S99,M000833,online,line_pay,1410,0,,false
T004702,2025-11-15T12:59:00,S01,M000525,store,cash,320,0,,false
T004703,2025-11-15T12:07:00,S01,M001070,store,credit_card,350,0,,false
T004704,2025-11-15T16:15:00,S01,,store,cash,2086,29,,false
T004705,2025/11/15 14:34,S03,M000532,store,cash,130,0,,false
T004706,2025-11-15T14:57:00,S03,,store,cash,1290,0,,false
T004707,2025-11-15T15:29:00,S04,M000178,store,credit_card,1494,0,,false
T004708,2025-11-15T15:32:00,S04,M000242,store,cash,1319,0,,false
T004709,2025-11-15T17:22:00,S04,,store,line_pay,842,44,,false
T004710,2025-11-15T17:15:00,S04,,store,mobile_payment,1254,0,,false
T004711,2025-11-15T17:28:00,S05,M000815,store,cash,240,0,,false
T004712,2025-11-15T14:10:00,S05,,store,credit_card,2708,300,,false
T004713,2025-11-15T12:06:00,S06,M000443,store,cash,160,0,,false
T004714,2025-11-15T12:11:00,S99,M000194,online,cash,1000,0,,false
T004715,2025-11-16T11:09:00,S01,M000999,store,credit_card,485,0,,false
T004716,2025-11-16T16:52:00,S02,M000345,store,cash,720,0,,false
T004717,2025-11-16T14:15:00,S03,M000403,store,mobile_payment,140,0,,false
T004718,2025-11-16T19:58:00,S03,M000906,store,cash,35,0,,false
T004719,2025-11-16T17:49:00,S03,M000254,store,line_pay,170,0,,false
T004720,2025-11-16T16:00:00,S03,M000025,store,mobile_payment,1290,0,,false
T004721,2025-11-16T14:06:00,S04,M000466,store,line_pay,1459,0,,false
T004722,2025-11-16T20:00:00,S04,M000551,store,cash,1339,0,,false
T004723,2025-11-16T14:33:00,S04,,store,cash,1172,0,,false
T004724,2025-11-16T12:06:00,S05,M000427,store,credit_card,290,0,,false
T004725,2025-11-16T16:17:00,S05,M001100,store,line_pay,305,0,,false
T004726,2025-11-16T20:36:00,S05,M000970,store,credit_card,1210,0,,false
T004727,2025-11-16T19:39:00,S05,M000312,store,cash,500,0,,false
T004728,2025-11-16T17:04:00,S05,,store,cash,3832,0,,false
T004729,2025-11-16T11:04:00,S06,M000669,store,cash,130,0,,false
T004730,2025-11-17T12:36:00,S03,M000616,store,cash,105,0,,false
T004731,2025-11-17T17:44:00,S04,M000384,store,cash,1399,0,,false
T004732,2025-11-17T20:12:00,S04,M000060,store,credit_card,780,0,,false
T004733,2025-11-17T12:23:00,S05,M000599,store,mobile_payment,870,0,,false
T004734,2025-11-17T21:44:00,S05,M000399,store,credit_card,260,0,,false
T004735,2025-11-17T18:17:00,S05,M000050,store,line_pay,235,0,,false
T004736,2025-11-17T15:45:00,S05,M000186,store,cash,240,0,,false
T004737,2025-11-17T19:48:00,S05,M000317,store,credit_card,-110,0,,true
T004738,2025-11-17T21:27:00,S05,,store,cash,2434,0,,false
T004739,2025-11-17T20:52:00,S99,M000306,online,credit_card,160,0,,false
T004740,2025-11-17T20:25:00,S99,M001081,online,credit_card,1280,0,,false
T004741,2025-11-18T20:31:00,S01,M000367,store,line_pay,175,0,,false
T004742,2025-11-18T12:21:00,S01,M001177,store,credit_card,180,0,,false
T004743,2025-11-18T12:02:00,S01,M000895,store,cash,395,0,,false
T004744,2025-11-18T17:32:00,S01,M001189,store,credit_card,385,0,,false
T004745,2025-11-18T18:40:00,S01,M001088,store,cash,455,0,,false
T004746,2025-11-18T17:52:00,S02,M000062,store,cash,620,0,,false
T004747,2025-11-18T18:04:00,S02,,store,cash,630,0,,false
T004748,2025-11-18T18:06:00,S03,M000589,store,cash,110,0,,false
T004749,2025-11-18T19:42:00,S03,M000127,store,mobile_payment,190,0,,false
T004750,2025-11-18T17:34:00,S03,,store,cash,2320,0,,false
T004751,2025-11-18T18:00:00,S04,M001086,store,line_pay,1514,0,,false
T004752,2025-11-18T15:53:00,S04,M000777,store,credit_card,380,0,,false
T004753,2025-11-18T17:01:00,S05,M000837,store,cash,1360,0,,false
T004754,2025-11-18T21:17:00,S99,,online,mobile_payment,399,0,,false
T004755,2025-11-19T18:15:00,S01,M000413,store,credit_card,190,0,,false
T004756,2025-11-19T18:36:00,S02,M000369,store,credit_card,175,0,,false
T004757,2025-11-19T20:36:00,S02,M000811,store,mobile_payment,110,0,,false
T004758,2025-11-19T20:16:00,S02,,store,credit_card,3137,0,,false
T004759,2025-11-19T21:17:00,S03,M000488,store,cash,110,0,,false
T004760,2025-11-19T18:21:00,S03,M001145,store,mobile_payment,110,0,,false
T004761,2025-11-19T20:29:00,S03,M000620,store,cash,1190,0,,false
T004762,2025-11-19T19:06:00,S03,,store,credit_card,1745,0,,false
T004763,2025-11-19T17:52:00,S04,M000710,store,line_pay,1299,0,,false
T004764,2025-11-19T17:50:00,S04,,store,credit_card,1704,0,,false
T004765,2025-11-19T18:29:00,S05,M001146,store,line_pay,390,0,,false
T004766,2025-11-19T21:24:00,S05,M000359,store,mobile_payment,240,0,,false
T004767,2025-11-19T19:17:00,S05,M000379,store,line_pay,1400,0,,false
T004768,2025-11-19T21:05:00,S05,M001193,store,credit_card,780,0,,false
T004769,2025-11-19T20:13:00,S05,M000371,store,credit_card,740,0,,false
T004770,2025/11/19 12:38,S06,M001078,store,credit_card,1390,0,,false
T004771,2025-11-19T17:29:00,S06,M000316,store,credit_card,1425,0,,false
T004772,2025-11-19T19:17:00,S06,,store,line_pay,1430,0,,false
T004773,2025-11-19T21:39:00,S99,M001029,online,cash,1530,0,,false
T004774,2025-11-20T15:10:00,S01,M001077,store,mobile_payment,110,0,,false
T004775,2025-11-20T18:36:00,S01,M000784,store,line_pay,860,0,,false
T004776,2025-11-20T19:34:00,S01,M000156,store,credit_card,1070,0,,false
T004777,2025-11-20T15:07:00,S02,M000348,store,credit_card,690,0,,false
T004778,2025-11-20T11:57:00,S03,M000977,store,cash,70,0,,false
T004779,2025-11-20T18:40:00,S04,M000769,store,cash,1180,0,,false
T004780,2025-11-20T20:57:00,S06,M000929,store,line_pay,130,0,,false
T004781,2025-11-20T19:26:00,S06,,store,mobile_payment,1480,0,,false
T004782,2025-11-21T20:15:00,S01,,store,cash,1680,0,,false
T004783,2025-11-21T19:58:00,S02,,store,credit_card,1404,0,,false
T004784,2025-11-21T17:24:00,S03,M000199,store,credit_card,175,0,,false
T004785,2025-11-21T18:18:00,S03,M001167,store,line_pay,110,0,,false
